"Country" "Country_Code" "Indicator" "Indicator_Code" "1980" "1981" "1982" "1983" "1984" "1985" "1986" "1987" "1988" "1989" "1990" "1991" "1992" "1993" "1994" "1995" "1996" "1997" "1998" "1999" "2000" "2001" "2002" "2003" "2004" "2005" "2006" "2007" "2008" "2009" "2010" "2011" "2012" "2013" "2014" "2015" "Classification"
"540" "Korea, Rep." "KOR" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 441700000 56200000 38400000 -64100000 -9400000 -47900000 9700000 -6e+05 -6.9e+07 5700000 26400000 -69600000 -63200000 -1.12e+08 -41700000 -2.7e+07 -8900000 -60200000 0
"541" "Korea, Rep." "KOR" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" -6277500000 -4945200000 -4.522e+09 -3622900000 -1608200000 -3902100000 3105400000 11315300000 13777400000 5586100000 -3529200000 -7206800000 -1583800000 472500000 -6297500000 -1.1517e+10 -23467900000 -17785300000 33969400000 18370800000 9619700000 8649800000 6230900000 16597900000 34332300000 18770700000 12545500000 17493900000 -6591600000 27165900000 2.319e+10 24315800000 51582400000 80104600000 8.9334e+10 1.06299e+11 0
"542" "Korea, Rep." "KOR" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" 0 0 0 0 0 0 0 0 0 0 380500000 199900000 2482100000 6.615e+09 3614100000 4218900000 5953600000 2.525e+09 3856200000 12072200000 13093600000 10265700000 395300000 14418500000 9468800000 3282100000 -7949200000 -2.8324e+10 -33412600000 24743900000 23595300000 -6851400000 16572500000 4383200000 6753200000 -1758800000 0
"543" "Korea, Rep." "KOR" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" -133500000 -24300000 14600000 -545600000 -8.36e+08 -1737400000 332700000 296600000 1080500000 710800000 -161800000 -3103600000 -5950500000 -1.0102e+10 -6232300000 -1.1712e+10 -15101800000 -1.4384e+10 1224100000 -9189900000 -12176700000 -6706300000 -346400000 -17287400000 -6.599e+09 3518100000 23385700000 2.7078e+10 2421400000 -51187500000 -42364700000 -13142700000 -6747800000 9344500000 30608900000 49529800000 0
"544" "Korea, Rep." "KOR" "Real interest rate (%)" "FR.INR.RINR" -5.319800587 0.673361283 4.992849714 4.91405181 5.342503716 5.775412461 4.805953747 4.813179455 2.818836999 4.911381763 -0.098658905 0.470730945 2.094864802 2.246241988 0.368246869 1.925408827 4.397462254 7.507419751 10.19167911 10.7071843 7.377973917 3.91498974 3.598540654 2.748298215 2.835450177 4.515184431 6.135920529 4.057175439 4.0907215 2.034790891 2.278198445 4.107803908 4.307383467 3.757931921 3.641033111 1.112044791 0
"545" "Malaysia" "MYS" "Consumer price index (2010=100, December)" "GFDD.OE.01" 42.92 46.55 49.12 50.65 51.52 52.06 52.8 53.01 54.87 56.03 57.91 60.35 63.3 65.46 67.74 69.94 72.27 74.34 78.27 80.21 81.19 82.16 83.53 83.85 86.26 89.04 91.75 93.95 98.07 99.12 101.2 104.2 105.5 108.9 111.8 114.8 0
"546" "Malaysia" "MYS" "Stock market total value traded to GDP (%)" "GFDD.DM.02" 10.13 11.19 8.13 6.92 7.66 7.12 6.27 7.75 8.76 11.54 19.54 21.64 25.41 24.34 17.39 40.59 42.88 32.59 40.11 43.79 50.23 39.7 23.23 32.48 40.06 34.58 35.5 58.68 53.69 39.13 39.74 42.33 40.22 40.66 41.39 38.84 0
"547" "Malaysia" "MYS" "Stock market turnover ratio (%)" "GFDD.EM.01" NA 20.81 8.4 16.44 10.17 11.29 6.14 22.83 12.38 21.42 24.56 20.57 24.71 9.43 6.04 29.56 9.87 23.09 32.46 35.32 41.6 18.14 20.97 31.83 31.63 24.59 32.66 53.79 30.64 34.66 31.74 31.38 28.81 29.72 30.28 29.17 0
"548" "Malaysia" "MYS" "Stock price volatility" "GFDD.SM.01" 16.02 22.38 28.32 19.26 15.03 15.82 24.82 26.74 38.9 21.36 21.29 23.52 17.64 12.74 24.24 23.13 16.69 17.66 48.18 53.04 27 21.19 18.07 12.97 12.11 10.24 7.77 12.28 19.04 19.14 12.05 9.24 10.38 8.57 8.15 9.09 0
"549" "Malaysia" "MYS" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" 41.37964671 45.39347244 48.03487322 49.81419803 51.75559312 51.93490492 52.31766665 52.46939202 53.81078224 55.32458765 56.77287528 59.24722643 62.07167697 64.26689482 66.66081772 68.9609993 71.36674476 73.26689476 77.12831069 79.24514446 80.46135158 81.60131572 83.07656344 83.90136102 85.1754386 87.69736842 90.8625731 92.70467836 97.74853801 98.31871345 100 103.2 104.9 107.1 110.5 112.8 0
"550" "Malaysia" "MYS" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" -1.086149233 -9.874400354 -13.37566076 -11.47460978 -4.881120008 -1.923292884 -0.365946547 8.00259145 5.293960292 0.809619506 -1.975984202 -8.511539873 -3.663049088 -4.471154434 -6.069092339 -9.744183919 -4.424120101 -5.934935544 13.20347463 15.92397412 9.049918491 7.853559344 7.129474025 12.14235056 12.08774831 13.9199995 16.10385018 15.38125957 16.85965181 15.72300017 10.05574471 10.90499424 5.18877674 3.466136292 4.391552134 3.024002036 0
"551" "Malaysia" "MYS" "GDP (current US$)" "NY.GDP.MKTP.CD" 24488033442 25004557094 26804401816 30346788438 33943505718 31200161095 27734562640 32181695507 35271880250 38848567631 44024178343 49142784405 59167157498 66894448545 74477975918 88704944179 1.00855e+11 1.00005e+11 72167753771 79148947368 93789736842 92783947368 1.00845e+11 1.10202e+11 1.2475e+11 1.43534e+11 1.62691e+11 1.93548e+11 2.30814e+11 2.02258e+11 2.55017e+11 2.97952e+11 3.14443e+11 3.23277e+11 3.38069e+11 2.96283e+11 0
"552" "Malaysia" "MYS" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" 36.15611609 36.53942971 37.47528136 39.69095499 41.59320455 40.96539738 37.42687653 40.22107337 41.67708507 43.53704009 45.19438479 46.81412195 47.9443659 49.85593376 51.818964 53.70179923 55.67800418 57.61713342 62.5140731 62.54268384 68.08052145 67.00357345 69.09985667 71.37960083 75.66916239 82.37523359 85.65439182 87.26692914 97.74279711 92.84021507 100 105.41253 106.4655343 106.6521129 109.2804847 108.8749635 0
"553" "Malaysia" "MYS" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" NA NA NA NA NA NA NA NA NA NA 45.19438479 46.81412195 47.9443659 49.85593376 51.818964 53.70179923 55.67800418 57.61713342 62.5140731 62.54268384 68.08052145 67.00357345 69.09985667 71.37960083 75.66916239 82.37523359 85.65439182 87.26692914 97.74279711 92.84021507 100 105.41253 106.4655343 106.6521129 109.2804847 108.8749635 0
"554" "Malaysia" "MYS" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" 7.444233707 6.941952381 5.940926805 6.250251454 7.761925329 -1.1222485 1.152508867 5.388645244 9.937724197 9.058481052 9.009649272 9.545464867 8.885115936 9.894946828 9.212042786 9.82908212 10.00270109 7.322742952 -7.359415381 6.137609886 8.858868086 0.517675306 5.390988339 5.788499277 6.783437723 5.332139139 5.584847075 9.427665099 3.319594256 -2.525825691 6.980956773 5.293791102 5.474385463 4.692919186 6.01216652 4.968785216 0
"555" "Malaysia" "MYS" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" 1774.73631 1769.126939 1852.330981 2047.882636 2234.356477 2000.145978 1728.543559 1947.442371 2071.45488 2215.3645 2440.591801 2652.144224 3111.976879 3431.370186 3726.340667 4328.000018 4797.291371 4637.320481 3263.520983 3493.465229 4045.170471 3915.115046 4167.364387 4463.675893 4955.477743 5593.822995 6222.982955 7269.17114 8513.629541 7326.744435 9071.356987 10405.12062 10779.49641 10882.27842 11183.96191 9643.644683 0
"556" "Malaysia" "MYS" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" 4.812862761 4.401806353 3.475232142 3.75518815 5.115989806 -3.704128034 -1.659863074 2.327062928 6.693488569 5.896781151 5.973834724 6.641904255 6.117447822 7.176498069 6.524063724 7.103112071 7.241431098 4.625387082 -9.655750203 3.594658686 6.373645625 -1.659455572 3.21379969 3.689363511 4.724444438 3.340042061 3.629439302 7.445580967 1.470417936 -4.27124067 5.051932463 3.371267814 3.538749221 2.802994791 4.183948668 3.277095857 0
"557" "Malaysia" "MYS" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" 6.674919535 9.7 5.81890003 3.704235463 3.897272601 0.346458791 0.737002855 0.290007909 2.556519453 2.813200897 2.617801047 4.358333333 4.7672283 3.536585366 3.724970554 3.450575096 3.488559459 2.662514597 5.270342003 2.744561302 1.534740237 1.416784732 1.807872463 0.992816208 1.518542199 2.960865088 3.609235642 2.027353178 5.440782211 0.583308406 1.710037175 3.2 1.647286822 2.097235462 3.174603175 2.081447964 0
"558" "Malaysia" "MYS" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" 6.872684556 1.060162599 2.561210337 5.91236024 4.792652538 -1.509398433 -8.637828689 7.46574949 3.62002199 4.462776158 3.806746389 3.583934514 2.41432265 3.987054219 3.937405419 3.633486833 3.679960417 3.482756363 8.499103283 0.045766883 8.854493082 -1.581873899 3.128614051 3.299202446 6.009506242 8.86235685 3.98075743 1.882609033 12.00439625 -5.015798795 7.711943501 5.412529959 0.998936551 0.175247945 2.464434766 -0.371082836 0
"559" "Malaysia" "MYS" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" NA NA NA NA NA NA NA 7.3625 6.008333333 4.334166667 3.065 2.236666667 2.226666667 3.005 3.871666667 2.796666667 2.858333333 2.851666667 3.620833333 4.439166667 4.310833333 3.7525 3.323333333 3.234166667 3.045833333 2.950833333 3.336666667 3.243333333 2.954166667 3.0025 2.4975 2.004166667 1.805 1.6425 1.538793447 1.450826401 0
"560" "Malaysia" "MYS" "Lending interest rate (%)" "FR.INR.LEND" NA NA NA NA NA NA NA 10.3625 9.3 8.895833333 8.785833333 9.3475 10.16166667 10.03083333 8.764166667 8.73 9.943333333 10.62833333 12.13416667 8.563333333 7.673333333 7.126666667 6.528333333 6.300833333 6.045833333 5.9525 6.485833333 6.409166667 6.08 5.084166667 5 4.915 4.785833333 4.6125 4.586901235 4.58531358 0
"561" "Malaysia" "MYS" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" NA 61.1831673 51.77362321 74.79885408 56.95831821 77.41604258 53.58379071 56.71724163 65.36714186 102.1818369 108.7329549 115.4212174 150.4349774 320.9934526 247.0844538 240.9739524 303.5686886 93.22534733 132.4156912 176.7653199 120.6483714 128.2342403 124.7239147 145.9262648 145.5905195 125.7663069 144.8026933 168.0671232 81.98789486 142.9955708 160.2598047 132.7810762 148.3855035 154.7860365 135.7723963 129.2603369 0
"562" "Malaysia" "MYS" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" NA 15298580000 13877610000 22699050000 19333650000 24153930000 14861230000 18252570000 23056220000 39696180000 47868790000 56721200000 89008100000 2.14727e+11 1.84024e+11 2.13756e+11 3.06164e+11 93230310000 95561430000 1.39908e+11 1.13156e+11 1.18981e+11 1.25778e+11 1.60814e+11 1.81624e+11 1.80518e+11 2.35581e+11 3.2529e+11 1.89239e+11 2.89219e+11 4.08689e+11 3.95624e+11 4.66588e+11 5.00387e+11 4.59004e+11 3.82977e+11 0
"563" "Malaysia" "MYS" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 -72439031.55 -54335785 186625274.5 -44876390.26 -34369736.15 -43464201.39 78877147.58 -4712007.651 103323086.5 -311490829 0
"564" "Malaysia" "MYS" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" -971572508.5 -3095318180 -4013459557 -3877652128 -2543477566 -761163223.9 389317338.8 2694434320 1556447969 -107056829.3 196681916.9 -4379166566 -2175173217 561362342.9 -4439733410 -9400639207 -6994595465 -6069262966 12819111323 11308157895 5301315789 4856315789 6876842105 13475052632 16942631579 13347196022 18666651643 24514650181 30508916009 26514504395 5618682115 23499296239 8745632798 10776958849 13097462076 14081784358 0
"565" "Malaysia" "MYS" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA -55263157.89 1339473684 4509473684 -1199564229 2355154396 -669082598.1 -10715572866 -448620297.4 NA NA NA NA NA NA 0
"566" "Malaysia" "MYS" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" 11024936.27 -1131015028 -600755762.1 -667743672.8 -1107677866 -1941570319 -29828293.62 -139702589.6 447917926.3 107056829.3 254725264.6 -170177692.7 1122328141 708598556 1649228925 435632560.6 268289120.3 247761291.3 -283102404.8 1024473684 2532105263 411842105.3 1398947368 -978157894.7 -8388684211 3700304285 -3435892078 -5388143289 23960720566 291400434.4 -14993955885 -8678199801 -20680620511 813576327.6 11883324574 7708018387 0
"567" "Malaysia" "MYS" "Real interest rate (%)" "FR.INR.RINR" NA NA NA NA NA NA NA 2.695510452 5.48154488 4.24367161 4.796496487 5.564149994 7.564707568 5.812049547 4.64391162 4.917824656 6.041064147 6.905089525 3.350316522 8.513670009 -1.0850813 8.848512882 3.296581956 2.905763855 0.034267768 -2.672968815 2.409172586 4.442914916 -5.289431884 10.63331094 -2.517774179 -0.4719837 3.749442233 4.429489466 2.07141773 4.974857257 0
"568" "Mexico" "MEX" "Consumer price index (2010=100, December)" "GFDD.OE.01" 0.09 0.11 0.22 0.4 0.64 1.04 2.15 5.57 8.44 10.11 13.13 15.6 17.46 18.86 20.19 30.68 39.18 45.34 53.77 60.4 65.8 68.7 72.62 75.51 79.43 82.08 85.41 88.62 94.4 97.77 102.08 105.98 109.76 114.12 118.78 121.31 0
"569" "Mexico" "MEX" "Stock market total value traded to GDP (%)" "GFDD.DM.02" 1.97 1.45 0.91 0.43 0.69 1.09 1.86 3.48 4.31 4.54 5.78 7.67 10.32 10.57 10.93 9.99 9.11 9.78 7.45 5.36 5.85 6.79 5.24 3.21 4.27 5.76 7.01 9.5 9.13 8.23 9.21 9.04 8.98 11.33 11 9.18 0
"570" "Mexico" "MEX" "Stock market turnover ratio (%)" "GFDD.EM.01" 251.51 361.62 84.22 52.14 62.06 97.07 124.21 208.6 71.21 67.23 57.65 46.21 36.9 36.93 35.91 40.81 46.56 39.82 23.99 28.9 31.51 41.89 22.41 21.5 30.81 26.29 28.06 31.78 27.03 28.63 26.77 23.02 26.4 30.7 26 25.88 0
"571" "Mexico" "MEX" "Stock price volatility" "GFDD.SM.01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 34.09 29.39 20.59 30.12 36.79 33.05 30.98 23.36 20.42 15.42 15.62 19.27 22.01 24.98 35.36 24.54 15.55 17.97 13.86 14.72 13.35 0
"572" "Mexico" "MEX" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" 0.078082608 0.099889619 0.158748943 0.320290752 0.530208834 0.836395831 1.557652385 3.611053734 7.733493867 9.280811341 11.75439306 14.41811623 16.65415621 18.27819134 19.55140959 26.3942612 35.4679901 42.78378952 49.59838939 57.82458239 63.31503755 67.34345704 70.73156665 73.94853586 77.4154524 80.50282766 83.42464819 86.73397854 91.17907906 96.0091605 100 103.4073796 107.6589829 111.7569034 116.2479856 119.4106762 0
"573" "Mexico" "MEX" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" -5.362302014 -6.493843514 -3.389921224 3.940432407 2.381682298 0.43366755 -1.063811751 3.027868666 -1.296245863 -2.61237664 -2.836209643 -4.734557414 -6.722051098 -4.643199559 -5.625081566 -0.458543645 -0.631031926 -1.595018817 -3.185723395 -2.415998101 -2.742993884 -2.449623662 -2.006093466 -1.169941866 -0.910935971 -1.044987423 -0.77848765 -1.390509355 -1.850457046 -0.973781189 -0.501021926 -1.196241612 -1.4346001 -2.45434265 -2.018095684 -2.897107939 0
"574" "Mexico" "MEX" "GDP (current US$)" "NY.GDP.MKTP.CD" 1.94357e+11 2.50083e+11 1.73721e+11 1.48867e+11 1.75632e+11 1.84473e+11 1.2944e+11 1.40264e+11 1.83144e+11 2.22977e+11 2.6271e+11 3.14454e+11 3.63609e+11 5.03963e+11 5.27319e+11 3.43793e+11 3.97404e+11 4.80555e+11 5.0201e+11 5.7946e+11 6.83648e+11 7.24704e+11 7.4156e+11 7.13284e+11 7.70268e+11 8.66346e+11 9.65281e+11 1.04347e+12 1.10128e+12 8.94949e+11 1.05113e+12 1.17119e+12 1.1866e+12 1.26198e+12 1.2984e+12 1.15104e+12 0
"575" "Mexico" "MEX" "GDP deflator (base year varies by country)" "NY.GDP.DEFL.ZS" 0.073888345 0.093106304 0.149828831 0.285379797 0.454020645 0.711635194 1.235537218 2.961073156 6.298368607 7.969215544 10.21099516 12.58511478 14.39875991 19.30607414 20.89553495 27.49435196 35.53624281 41.86126929 48.18823782 56.69447381 62.82742077 66.20327242 69.92556132 74.09714374 80.25514 84.59617822 89.8266832 94.33850772 100 103.5369354 108.1807307 113.9011856 117.6057696 119.6742338 125.3068935 129.0507262 0
"576" "Mexico" "MEX" "GDP deflator: linked series (base year varies by country)" "NY.GDP.DEFL.ZS.AD" NA NA NA NA NA NA NA NA NA NA 12.50393561 15.41117809 17.63208816 19.30607414 20.89553495 27.49435196 35.53624281 41.86126929 48.18823782 56.69447381 62.82742077 66.20327242 69.92556132 74.09714374 80.25514 84.59617822 89.8266832 94.33850772 100 103.5369354 108.1807307 113.9011856 117.6057696 119.6742338 125.3068935 129.0507262 0
"577" "Mexico" "MEX" "GDP growth (annual %)" "NY.GDP.MKTP.KD.ZG" 9.233251984 8.772600561 -0.62790261 -4.196296574 3.610180912 2.59338414 -3.753919881 1.855746992 1.245438058 4.198293258 5.068306313 4.222250716 3.628658713 4.061425854 4.727354829 -5.75868238 5.874766683 6.962888801 4.701842416 2.667013147 5.296473838 -0.60549239 0.131917169 1.422671242 4.295714251 3.032573659 4.944514348 3.204123017 1.40029037 -4.700338863 5.11019849 4.044613879 4.018173869 1.360077144 2.265333945 2.629402213 0
"578" "Mexico" "MEX" "GDP per capita (current US$)" "NY.GDP.PCAP.CD" 2802.110517 3522.683309 2392.765705 2006.385943 2317.639947 2384.584027 1639.850882 1742.339898 2231.183287 2664.069946 3077.745071 3611.444014 4093.393831 5562.475854 5710.055487 3655.597592 4153.147901 4939.823744 5079.972214 5777.231681 6720.902113 7031.378864 7106.082019 6751.998987 7199.059665 7986.798439 8767.920258 9330.341687 9689.052887 7748.123301 8959.581416 9834.472689 9820.532572 10298.86766 10452.27766 9143.128494 0
"579" "Mexico" "MEX" "GDP per capita growth (annual %)" "NY.GDP.PCAP.KD.ZG" 6.632881243 6.273123627 -2.831994643 -6.254512818 1.444396773 0.497901591 -5.672422365 -0.129323482 -0.704463626 2.189005739 3.025007972 2.171072263 1.579147466 2.025986502 2.744271033 -7.458645192 4.05809253 5.209943749 3.070504312 1.15299257 3.82747979 -1.904876036 -1.104470439 0.189124733 2.97477887 1.629979303 3.400121739 1.594765286 -0.228246778 -6.22128479 3.485228713 2.497289231 2.521721953 -0.0524775 0.877639557 1.268507793 0
"580" "Mexico" "MEX" "Inflation, consumer prices (annual %)" "FP.CPI.TOTL.ZG" 26.36440558 27.92812901 58.92436535 101.7592974 65.53985118 57.74837702 86.23387719 131.8266751 114.1616945 20.00800027 26.65264522 22.66151183 15.50854449 9.751530555 6.965778139 34.999275 34.37765819 20.62648433 15.92799503 16.58560509 9.495019139 6.362500348 5.031089531 4.548137924 4.688282872 3.988060736 3.629463226 3.966849629 5.124981692 5.297357127 4.156727837 3.407379617 4.111508546 3.806389823 4.018617202 2.720641263 0
"581" "Mexico" "MEX" "Inflation, GDP deflator (annual %)" "NY.GDP.DEFL.KD.ZG" 33.40909959 26.00945817 60.92232761 90.47054918 59.09347808 56.74071262 73.61946507 139.6587585 112.7056062 26.52824948 28.13049291 23.25061944 14.41103367 34.08150607 8.232957108 31.58003385 29.24924675 17.79880479 15.11413445 17.65210014 10.81753925 5.37321381 5.622514963 5.965747492 8.310706663 5.409046966 6.182909313 5.022810997 6.001252742 3.53693541 4.485158143 5.287868619 3.252454327 1.758811772 4.70666036 2.987730818 0
"582" "Mexico" "MEX" "Interest rate spread (lending rate minus deposit rate, %)" "FR.INR.LNDP" NA NA NA NA NA NA NA NA NA NA NA NA NA 1.044166667 4.270833333 19.60916667 9.981666667 5.776666667 10.90416667 12.14083333 8.671666667 6.560833333 4.453333333 3.936666667 4.743333333 6.238333333 4.215168114 4.355833333 5.663267857 5.063333333 4.074166667 3.96 3.649166667 2.916666667 2.711666667 2.833333333 0
"583" "Mexico" "MEX" "Lending interest rate (%)" "FR.INR.LEND" NA NA NA NA NA NA NA NA NA NA NA NA NA 17.73 19.3 59.43166667 36.38583333 22.14 26.35833333 23.7425 16.92833333 12.795 8.210833333 7.0225 7.438333333 9.695 7.511834781 7.560833333 8.705767857 7.074166667 5.286666667 4.915833333 4.730833333 4.248333333 3.551666667 3.4225 0
"584" "Mexico" "MEX" "Market capitalization of listed domestic companies (% of GDP)" "CM.MKT.LCAP.GD.ZS" 0.668358311 0.403865884 0.990094159 2.035375075 2.083900839 2.11955015 4.264517696 6.452133607 8.299468037 12.1447484 15.62560809 32.67887694 38.15744446 39.85715358 24.69964308 26.38041345 26.86697222 32.58630666 18.27568259 26.58405487 18.31407923 17.4220715 14.01656221 17.17870024 22.25226572 27.60190494 36.08742542 38.11553149 21.25308036 39.33693864 43.22451301 34.89533684 44.24889781 41.681716 36.98750907 34.94702925 0
"585" "Mexico" "MEX" "Market capitalization of listed domestic companies (current US$)" "CM.MKT.LCAP.CD" 1.299e+09 1.01e+09 1.72e+09 3.03e+09 3.66e+09 3.91e+09 5.52e+09 9.05e+09 1.52e+10 2.708e+10 4.105e+10 1.0276e+11 1.38744e+11 2.00865e+11 1.30246e+11 90693960000 1.0677e+11 1.56595e+11 91745800000 1.54044e+11 1.25204e+11 1.26258e+11 1.03941e+11 1.22533e+11 1.71402e+11 2.39128e+11 3.48345e+11 3.97725e+11 2.34055e+11 3.52045e+11 4.54345e+11 4.0869e+11 5.25057e+11 5.26016e+11 4.80245e+11 4.02253e+11 0
"586" "Mexico" "MEX" "Net capital account (BoP, current US$)" "BN.TRF.KOGT.CD" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"587" "Mexico" "MEX" "Net financial account (BoP, current US$)" "BN.FIN.TOTL.CD" -1.0702e+10 -2.5369e+10 -1.3342e+10 2.762e+09 2.078e+09 -2.115e+09 -2.116e+09 7.216e+09 -5.584e+09 -2.641e+09 -4.869e+09 -1.6786e+10 -2.5412e+10 -2.6525e+10 -32973070000 -5812890000 -2.301e+09 -5.269e+09 -16936527262 -14052975979 -17313349599 -21165165044 -15955472486 -12780304838 -11579629777 -5373704225 -7889496083 -14049052470 -25328578014 -12335688437 -28728886914 -25250798894 -37496451252 -52029383629 -44878759768 -50911948422 0
"588" "Mexico" "MEX" "Portfolio equity, net inflows (BoP, current US$)" "BX.PEF.TOTL.CD.WD" 0 0 0 0 0 0 0 0 0 4.94e+08 1.995e+09 6.331e+09 4.783e+09 1.0716e+10 4083700000 519200000 2800600000 3215300000 -665600000 3769200000 446800000 1.51e+08 -103600000 -123300000 -2522205000 3352931000 2805153000 -482084000 -3503265000 4155359316 373087641 -6565768745 5770381701 -2430670075 4833549827 3601271612 0
"589" "Mexico" "MEX" "Portfolio investment, net (BoP, current US$)" "BN.KLT.PTXL.CD" -4.3e+07 -1.161e+09 -9.2e+08 6.53e+08 7.55e+08 9.84e+08 1.226e+09 1.399e+09 -2.677e+09 -2.98e+08 3.985e+09 -1.2138e+10 -1.9206e+10 -2.8355e+10 -7415440000 10376870000 -13962200000 -4329400000 -900603704 -10580265747 -1741762778 -5010294721 -100484720 -4220223376 -3252303250 13487215727 1606634869 1453790546 -18760030207 19252686817 -32682775035 -48560984101 -73231416225 -49501918765 -47015778068 -21965825221 0
"590" "Mexico" "MEX" "Real interest rate (%)" "FR.INR.RINR" NA NA NA NA NA NA NA NA NA NA NA NA NA -12.19519869 10.22520606 21.16706615 5.521569185 3.685262528 9.767869891 5.176618059 5.514284219 7.043332856 2.450536584 0.99725858 -0.805435913 4.066020097 1.251543658 2.41663912 2.5513992 3.416395552 0.767102752 -0.353350571 1.431810039 2.446492366 -1.103075668 0.422156288 0
"591" "Netherlands" "NLD" "Consumer price index (2010=100, December)" "GFDD.OE.01" 51.8 55.55 57.93 59.65 61.32 62.33 62.2 61.89 62.63 63.44 65.12 67.51 69.06 70.86 72.73 73.95 75.67 77.42 78.8 80.5 82.59 86.02 88.38 89.88 90.88 92.74 93.66 95.41 97.27 98.35 100.25 102.68 105.65 107.39 108.15 108.89 1
"592" "Netherlands" "NLD" "Stock market total value traded to GDP (%)" "GFDD.DM.02" 2.48 2.42 2.79 4.63 6.89 10.9 15.36 17.53 14.67 15.03 16.07 13.19 12.58 13.42 17.19 22.68 31.67 48.11 75.1 91.86 122.87 129.49 109.34 103.55 94.6 91.04 103.72 151.13 142.11 86.19 64.65 62.27 54.45 52.84 54.52 NA 1
"593" "Netherlands" "NLD" "Stock market turnover ratio (%)" "GFDD.EM.01" 15.99 17.62 21.21 32.9 33.82 43.11 40.99 47.53 30.61 38.45 29.02 29.81 25.3 29.63 36.87 42.66 52.68 62.55 75.97 65.72 104.41 79.88 112.12 110.08 115.88 104.16 130.16 169.51 135.17 115.87 92.78 79.55 69.16 63.43 58.96 NA 1
"594" "Netherlands" "NLD" "Stock price volatility" "GFDD.SM.01" NA NA NA NA 19.56 17.34 15.57 19.56 33.15 20.06 16.3 17.7 13.02 11.85 12.74 11.74 10.32 15.87 24.34 27.64 20.7 19.9 29.18 39.57 25.66 13.08 11.96 14.04 23 39.99 27.36 19.63 21.87 15.99 12.72 16.43 1
"595" "Netherlands" "NLD" "Consumer price index (2010 = 100)" "FP.CPI.TOTL" 50.5978964 54.00700805 57.18612305 58.76724789 60.71097735 62.06442021 62.18247753 61.7475264 62.20318949 62.87632814 64.41936905 66.43784262 68.55294523 70.32447788 72.29463692 73.68502164 75.1710029 76.80685261 78.33182372 80.04966112 81.90414467 85.31327107 88.11725021 89.97876128 91.09301309 92.6179842 93.69944092 95.21191867 97.57941094 98.74051285 100 102.3410702 104.8541039 107.4826899 108.5317587 109.1832185 1
"596" "Netherlands" "NLD" "Current account balance (% of GDP)" "BN.CAB.XOKA.GD.ZS" -0.443761338 2.361142452 3.211899458 3.359214285 4.490696439 2.991142187 2.177646244 1.730540929 2.758254949 3.936190701 2.573863821 2.309315119 1.91066754 3.782784599 4.620522488 5.771793567 4.824349677 6.083637817 3.013124887 3.548535726 1.759591335 2.299790959 2.367474175 5.222704868 6.80560103 6.130836275 7.867559376 5.963569669 4.160925172 5.830153633 7.391339083 9.09863171 10.80234429 9.864764109 8.936470351 8.816961753 1
